ID,ActorClass,Species,X,Y,Z,Radius,Min,Max
1_BP_CreatureSpawner92_5,BP_CreatureSpawner_C,Char_CaveStinger_C,-55817.98046875,22204.54296875,22084.369140625,200,1,1
1_BP_CreatureSpawner934_5,BP_CreatureSpawner_C,Char_Spitter_Small_C,-218657.71875,8889.4794921875,17782.5234375,1000,2,2
1_BP_CreatureSpawner935_8,BP_CreatureSpawner_C,Char_Spitter_C,-174199.21875,46753.17578125,23719.833984375,2000,2,2
1_BP_CreatureSpawner936,BP_CreatureSpawner_C,Char_AlphaHog_C,-147818,1643.76123046875,19605.484375,2000,2,2
1_BP_CreatureSpawner937_12,BP_CreatureSpawner_C,Char_Spitter_Small_C,-60125.9140625,13470.2373046875,24132.955078125,2500,5,5
1_BP_CreatureSpawner938_15,BP_CreatureSpawner_C,Char_Spitter_C,3418.149658203125,8748.94921875,23887.21875,300,1,1
1_BP_CreatureSpawner939_18,BP_CreatureSpawner_C,Char_CrabHatcher_C,39467.65234375,52130.49609375,23726.6328125,2000,2,2
1_BP_CreatureSpawner93_35,BP_CreatureSpawner_C,Char_Hog_C,-169743.5,-111169.40625,264.5919189453125,1000,2,2
1_BP_CreatureSpawner940,BP_CreatureSpawner_C,Char_AlphaHog_C,39548.63671875,54293.75390625,23714.38671875,300,1,1
1_BP_CreatureSpawner941_22,BP_CreatureSpawner_C,Char_Spitter_Alternative_C,-3175.79541015625,43798.66015625,21050.111328125,300,1,1
1_BP_CreatureSpawner942_25,BP_CreatureSpawner_C,Char_AlphaHog_C,-8305.6396484375,91373.3359375,22822.466796875,300,1,1
1_BP_CreatureSpawner943,BP_CreatureSpawner_C,Char_Hog_C,-5652.953125,92666.171875,22867.494140625,3000,3,3
1_BP_CreatureSpawner944_0,BP_CreatureSpawner_C,Char_CaveStinger_C,-75820.28125,51622.71875,19273.765625,1500,3,3
1_BP_CreatureSpawner945_2,BP_CreatureSpawner_C,Char_AlphaHog_C,-99815.703125,83706.2578125,17619.89453125,2000,2,2
1_BP_CreatureSpawner946_5,BP_CreatureSpawner_C,Char_CrabHatcher_C,-67434.09375,29648.6796875,19772.32421875,2300,3,3
1_BP_CreatureSpawner947_8,BP_CreatureSpawner_C,Char_CaveStinger_C,-66999.859375,59870.32421875,22451.0078125,200,1,1
1_BP_CreatureSpawner948_11,BP_CreatureSpawner_C,Char_CrabHatcher_C,-129294.015625,14906.513671875,19607.408203125,3000,5,5
1_BP_CreatureSpawner949_14,BP_CreatureSpawner_C,Char_Spitter_C,-183104.25,9573.5234375,21971.890625,500,1,1
1_BP_CreatureSpawner94_15,BP_CreatureSpawner_C,Char_Spitter_Alternative_C,188794.265625,231207.078125,-11217.859375,500,1,1
1_BP_CreatureSpawner950,BP_CreatureSpawner_C,Char_Spitter_Alternative_C,-182038.875,11729.333984375,21971.890625,1000,2,2
1_BP_CreatureSpawner951_18,BP_CreatureSpawner_C,Char_EliteCaveStinger_C,-41436.0625,68727.046875,21173.044921875,300,1,1
1_BP_CreatureSpawner952_21,BP_CreatureSpawner_C,Char_Spitter_C,-109729.3671875,23405.236328125,20898.767578125,200,1,1
1_BP_CreatureSpawner953,BP_CreatureSpawner_C,Char_CrabHatcher_C,-111318.8828125,25326.662109375,20160.755859375,1300,2,2
1_BP_CreatureSpawner954_25,BP_CreatureSpawner_C,Char_CaveStinger_C,-32050.267578125,51161.41015625,21820.8125,1500,2,2
1_BP_CreatureSpawner955_28,BP_CreatureSpawner_C,Char_EliteCaveStinger_C,-30498.55859375,78050.65625,21292.896484375,300,1,1
1_BP_CreatureSpawner956_31,BP_CreatureSpawner_C,Char_CaveStinger_Child_C,-164783,40891.81640625,17957.4921875,1800,5,5
1_BP_CreatureSpawner957_2,BP_CreatureSpawner_C,Char_AlphaHog_C,-83020.1796875,103168.9921875,21775.78515625,1000,2,2
1_BP_CreatureSpawner958_14,BP_CreatureSpawner_C,Char_CaveStinger_C,-184297.453125,34920.96875,23201.693359375,200,1,1
1_BP_CreatureSpawner959_6,BP_CreatureSpawner_C,Char_Spitter_C,-75360.671875,54250.37890625,22792.162109375,1000,2,2
1_BP_CreatureSpawner95_8,BP_CreatureSpawner_C,Char_Spitter_C,-16313.5859375,7776.8857421875,24785.6484375,200,1,1
1_BP_CreatureSpawner96,BP_CreatureSpawner_C,Char_Spitter_Small_C,-237068.421875,-38293.06640625,-1521.861083984375,200,1,1
1_BP_CreatureSpawner960_9,BP_CreatureSpawner_C,Char_Spitter_Alternative_C,-111183.09375,51837.7265625,23952.28125,3000,3,3
1_BP_CreatureSpawner961_12,BP_CreatureSpawner_C,Char_EliteCaveStinger_C,-53470.56640625,80939.4609375,20304.994140625,300,1,1
1_BP_CreatureSpawner962_15,BP_CreatureSpawner_C,Char_Spitter_C,-188178.25,39251.16796875,16883.7578125,200,1,1
1_BP_CreatureSpawner963,BP_CreatureSpawner_C,Char_CrabHatcher_C,-188796.34375,37801.796875,16940.89453125,1500,2,2
1_BP_CreatureSpawner964_19,BP_CreatureSpawner_C,Char_Spitter_Alternative_C,-106701.171875,-1855.9349365234375,24247.59765625,300,1,1
1_BP_CreatureSpawner965_22,BP_CreatureSpawner_C,Char_Spitter_C,-44323.609375,30778.56640625,23534.130859375,200,1,1
1_BP_CreatureSpawner966_2,BP_CreatureSpawner_C,Char_Spitter_C,-66951.1875,-11020.2939453125,22825.6328125,3000,2,2
1_BP_CreatureSpawner967_5,BP_CreatureSpawner_C,Char_AlphaHog_C,-104136.8515625,63502.421875,21646.83984375,300,1,1
1_BP_CreatureSpawner968,BP_CreatureSpawner_C,Char_Hog_C,-103090.234375,63355.9375,21678.94140625,1000,2,2
1_BP_CreatureSpawner969_9,BP_CreatureSpawner_C,Char_Spitter_Alternative_C,-153287.84375,47857.98046875,23820.671875,200,1,1
1_BP_CreatureSpawner97,BP_CreatureSpawner_C,Char_AlphaHog_C,-23939.171875,6691.9609375,25130.0078125,200,1,1
1_BP_CreatureSpawner970,BP_CreatureSpawner_C,Char_Spitter_Small_C,-151978.890625,49582.02734375,23964.83984375,1000,2,2
1_BP_CreatureSpawner971_17,BP_CreatureSpawner_C,Char_AlphaHog_C,-141317.078125,38639.88671875,19215.6796875,2000,2,2
1_BP_CreatureSpawner972_20,BP_CreatureSpawner_C,Char_AlphaHog_C,-157254.140625,17747.912109375,18337.78515625,200,1,1
1_BP_CreatureSpawner973_23,BP_CreatureSpawner_C,Char_CrabHatcher_C,-99673.5625,26478.255859375,20063.814453125,1000,2,2
1_BP_CreatureSpawner974,BP_CreatureSpawner_C,Char_Spitter_C,-99670.5859375,25945.408203125,21583.53125,300,1,1
1_BP_CreatureSpawner975_27,BP_CreatureSpawner_C,Char_Spitter_Alternative_C,-132423.546875,-4670.45263671875,22966.728515625,200,1,1
1_BP_CreatureSpawner976_30,BP_CreatureSpawner_C,Char_CaveStinger_C,-86137.15625,72706.5625,20889.591796875,200,1,1
1_BP_CreatureSpawner977_33,BP_CreatureSpawner_C,Char_CaveStinger_C,-59970.421875,43572.47265625,21622.560546875,1000,2,2
1_BP_CreatureSpawner978_36,BP_CreatureSpawner_C,Char_CaveStinger_C,-77541.9375,61990.37890625,20907.23828125,200,1,1
1_BP_CreatureSpawner979_39,BP_CreatureSpawner_C,Char_Spitter_Alternative_C,-50723.265625,55926.1171875,24772.53125,200,1,1
1_BP_CreatureSpawner98,BP_CreatureSpawner_C,Char_Spitter_Small_C,-282398,-170702.03125,-1539.987060546875,3500,2,2
1_BP_CreatureSpawner980,BP_CreatureSpawner_C,Char_Spitter_C,-48671.75390625,59318.6328125,23749.005859375,200,1,1
1_BP_CreatureSpawner981_43,BP_CreatureSpawner_C,Char_Spitter_C,-120512.984375,29584.95703125,20076.015625,200,1,1
1_BP_CreatureSpawner982_46,BP_CreatureSpawner_C,Char_CaveStinger_C,-62740.8203125,74302.4765625,20459.921875,200,1,1
1_BP_CreatureSpawner983_49,BP_CreatureSpawner_C,Char_EliteCaveStinger_C,-183800.953125,40538.9453125,17880.833984375,300,1,1
1_BP_CreatureSpawner984,BP_CreatureSpawner_C,Char_EliteCaveStinger_C,-167697.859375,43662.2578125,18163.21875,300,1,1
1_BP_CreatureSpawner985_53,BP_CreatureSpawner_C,Char_CrabHatcher_C,-169500.53125,24941.439453125,15617.3359375,3000,5,5
1_BP_CreatureSpawner986_59,BP_CreatureSpawner_C,Char_Spitter_Alternative_C,-93885.28125,67443.4921875,12757.5361328125,1000,2,2
1_BP_CreatureSpawner987_62,BP_CreatureSpawner_C,Char_Spitter_Alternative_C,-46100.65625,66247.2734375,23059.029296875,200,1,1
1_BP_CreatureSpawner988,BP_CreatureSpawner_C,Char_Spitter_Alternative_C,-48459.47265625,67877.5546875,21641.982421875,200,1,1
1_BP_CreatureSpawner989_66,BP_CreatureSpawner_C,Char_Spitter_Alternative_C,-57287.7421875,113154.6640625,20726.6171875,200,1,1
1_BP_CreatureSpawner990_69,BP_CreatureSpawner_C,Char_AlphaHog_C,-107867.2734375,99680.0859375,16332.373046875,1000,2,2
1_BP_CreatureSpawner991_72,BP_CreatureSpawner_C,Char_CaveStinger_C,-73624.6171875,49839.51171875,25670.57421875,200,1,1
1_BP_CreatureSpawner992_75,BP_CreatureSpawner_C,Char_EliteCaveStinger_C,-56197.3203125,58500.62109375,21001.09375,200,1,1
1_BP_CreatureSpawner993,BP_CreatureSpawner_C,Char_CrabHatcher_C,-56321.69921875,57961.21875,21001.09375,2500,3,3
1_BP_CreatureSpawner994_79,BP_CreatureSpawner_C,Char_EliteCaveStinger_C,-89150.2265625,54131.11328125,21401.267578125,200,1,1
1_BP_CreatureSpawner995,BP_CreatureSpawner_C,Char_EliteCaveStinger_C,-88688.875,49921.1171875,21362.185546875,200,1,1
1_BP_CreatureSpawner996_83,BP_CreatureSpawner_C,Char_EliteCaveStinger_C,-118738.953125,9323.76953125,21148.599609375,200,1,1
1_BP_CreatureSpawner997,BP_CreatureSpawner_C,Char_Hog_C,278186.625,-212248.515625,3269.00634765625,200,1,1
1_BP_CreatureSpawner998_89,BP_CreatureSpawner_C,Char_CaveStinger_C,-62447.5546875,93169.0859375,21387.083984375,2000,2,2
1_BP_CreatureSpawner999_92,BP_CreatureSpawner_C,Char_AlphaHog_C,-103542.2265625,30724.2734375,23029.337890625,1000,2,2
1_BP_CreatureSpawner99_12,BP_CreatureSpawner_C,Char_AlphaHog_C,-47312.43359375,93965.4765625,22394.857421875,500,2,2
1_BP_CreatureSpawner9_2,BP_CreatureSpawner_C,Char_AlphaHog_C,-52120.1640625,-638.6798095703125,23127.630859375,2000,2,2
1_BP_CreatureSpawner_42,BP_CreatureSpawner_C,Char_CrabHatcher_C,-210219.28125,-135538.375,3670.547119140625,200,1,1
1_BP_EnemySpawner151,BP_CreatureSpawner_C,Char_Spitter_C,77273.4140625,123205.7890625,8079.31005859375,500,1,1
1_BP_EnemySpawner152_11,BP_CreatureSpawner_C,Char_Spitter_C,57334.29296875,61169.1640625,12909.544921875,500,1,1
1_BP_EnemySpawner153_26,BP_CreatureSpawner_C,Char_Spitter_C,79786.1171875,74018.7734375,12718.765625,500,1,1
1_BP_EnemySpawner154_35,BP_CreatureSpawner_C,Char_Spitter_C,65861.96875,60348.03515625,35528.72265625,500,1,1
1_BP_EnemySpawner155_37,BP_CreatureSpawner_C,Char_Spitter_C,55853.44921875,60728.28125,32869.4375,500,1,1
1_BP_EnemySpawner156_39,BP_CreatureSpawner_C,Char_Spitter_C,57358.296875,61974.80859375,25956.876953125,500,1,1
1_BP_EnemySpawner157_48,BP_CreatureSpawner_C,Char_Spitter_C,59165.359375,75818,21180.74609375,500,1,1
1_BP_EnemySpawner158_52,BP_CreatureSpawner_C,Char_Spitter_C,145886.125,91486.59375,25344.142578125,500,1,1
1_BP_EnemySpawner159,BP_CreatureSpawner_C,Char_Spitter_C,49008.7265625,69548.71875,31375.560546875,500,1,1
1_BP_EnemySpawner160,BP_CreatureSpawner_C,Char_Spitter_C,91291.6015625,72958.984375,10263.294921875,500,1,1
1_BP_EnemySpawner175,BP_CreatureSpawner_C,Char_Stinger_C,118845.25,80182.6875,10928.2470703125,1000,1,1
1_BP_EnemySpawner176,BP_CreatureSpawner_C,Char_AlphaHog_C,126027.390625,82670.59375,12691.4404296875,500,1,1
1_BP_EnemySpawner177_33,BP_CreatureSpawner_C,Char_AlphaHog_C,137484.140625,99703.9453125,15103.111328125,500,1,1
1_BP_EnemySpawner178,BP_CreatureSpawner_C,Char_AlphaHog_C,50786.43359375,72181.4921875,9285.396484375,500,1,1
1_BP_EnemySpawner179,BP_CreatureSpawner_C,Char_CaveStinger_C,159530.9375,132589.96875,10380.2607421875,500,1,1
1_BP_EnemySpawner180,BP_CreatureSpawner_C,Char_CaveStinger_Child_C,162061.765625,133573.609375,10439.998046875,2500,4,4
1_BP_EnemySpawner181_50,BP_CreatureSpawner_C,Char_AlphaHog_C,148260.140625,96861.359375,25932.185546875,500,1,1
1_BP_EnemySpawner182,BP_CreatureSpawner_C,Char_CaveStinger_C,51755.29296875,138719.890625,-4010.4384765625,250,1,1
1_BP_EnemySpawner183,BP_CreatureSpawner_C,Char_AlphaHog_C,140644.625,77203.2265625,13189.5419921875,500,1,1
1_BP_EnemySpawner184,BP_CreatureSpawner_C,Char_CaveStinger_C,36310.328125,38236.75,17689.54296875,500,1,1
1_BP_EnemySpawner229,BP_CreatureSpawner_C,Char_Hog_C,-75015.515625,227543.578125,-2215.72216796875,200,1,1
1_BP_EnemySpawner230,BP_CreatureSpawner_C,Char_SpaceRabbit_C,-48015.1875,269913.34375,-3109.1611328125,500,1,1
1_BP_EnemySpawner231,BP_CreatureSpawner_C,Char_SpaceRabbit_C,329.8828125,287335.25,183.8388671875,500,1,1
1_BP_EnemySpawner232,BP_CreatureSpawner_C,Char_SpaceRabbit_C,-9742.3662109375,233010.515625,-133.90472412109375,500,1,1
1_BP_EnemySpawner233,BP_CreatureSpawner_C,Char_SpaceRabbit_C,-51798.3671875,210135.515625,-1658.90478515625,500,1,1
1_BP_EnemySpawner234,BP_CreatureSpawner_C,Char_SpaceRabbit_C,-112868.3671875,257094.515625,-6110.90478515625,500,1,1
1_BP_EnemySpawner235,BP_CreatureSpawner_C,Char_SpaceRabbit_C,-70522.3671875,185980.515625,3001.09521484375,500,1,1
1_BP_EnemySpawner236,BP_CreatureSpawner_C,Char_Hog_C,-73655.515625,235918.578125,-2400.72216796875,200,1,1
1_BP_EnemySpawner237,BP_CreatureSpawner_C,Char_CaveStinger_Child_C,33837.34765625,33199.49609375,7737.7900390625,2500,5,5
1_BP_EnemySpawner239,BP_CreatureSpawner_C,Char_SpaceGiraffe_C,-84143.8828125,229123.328125,-2207.800048828125,1000,1,1
1_BP_EnemySpawner240,BP_CreatureSpawner_C,Char_SpaceGiraffe_C,-107157.3671875,223750.515625,-2140.45947265625,1000,1,1
1_BP_EnemySpawner241,BP_CreatureSpawner_C,Char_SpaceGiraffe_C,-99732.3671875,257920.515625,-4353.90478515625,1000,1,1
1_BP_EnemySpawner242,BP_CreatureSpawner_C,Char_SpaceGiraffe_C,-43166.75390625,276882.1875,-3522.713623046875,1000,1,1
1_BP_EnemySpawner243,BP_CreatureSpawner_C,Char_SpaceGiraffe_C,-31922.3671875,290540.5,-2333.275634765625,1000,1,1
1_BP_EnemySpawner244,BP_CreatureSpawner_C,Char_SpaceGiraffe_C,24632.6328125,288281.5,-127.90478515625,1000,1,1
1_BP_EnemySpawner245,BP_CreatureSpawner_C,Char_SpaceGiraffe_C,-4847.3671875,274870.5,-1048.90478515625,1000,1,1
1_BP_EnemySpawner246,BP_CreatureSpawner_C,Char_SpaceGiraffe_C,-38767.3671875,166870.515625,2637.596435546875,500,1,1
1_BP_EnemySpawner247,BP_CreatureSpawner_C,Char_SpaceGiraffe_C,-86477.3671875,206845.515625,1616.4793701171875,1000,1,1
1_BP_EnemySpawner248,BP_CreatureSpawner_C,Char_SpaceGiraffe_C,9295.2021484375,174141.78125,-11711.392578125,1000,1,1
1_BP_EnemySpawner249,BP_CreatureSpawner_C,Char_SpaceGiraffe_C,-48841.328125,199447.59375,-2916.592529296875,1000,1,1
1_BP_EnemySpawner250,BP_CreatureSpawner_C,Char_Spitter_C,9483.75390625,270332.21875,-4019.518798828125,1000,1,1
1_BP_EnemySpawner251,BP_CreatureSpawner_C,Char_Spitter_C,-95910.125,187764.515625,1860.1317138671875,1000,1,1
1_BP_EnemySpawner252,BP_CreatureSpawner_C,Char_CaveStinger_Child_C,-22789.201171875,294978.96875,-12736.0224609375,1500,2,2
1_BP_EnemySpawner253,BP_CreatureSpawner_C,Char_Hog_C,-115531.875,238307.40625,-4920.55419921875,2000,2,2
1_BP_EnemySpawner255,BP_CreatureSpawner_C,Char_Spitter_Small_C,-120611.921875,223412.25,689.048828125,1000,1,1
1_BP_EnemySpawner256,BP_CreatureSpawner_C,Char_Hog_C,-113679.921875,222882.25,-1753.951171875,400,1,1
1_BP_EnemySpawner257,BP_CreatureSpawner_C,Char_Spitter_Small_C,-105431.921875,220294.25,-718.4599609375,1000,1,1
1_BP_EnemySpawner258,BP_CreatureSpawner_C,Char_Hog_C,-98638.921875,229676.25,-526.951171875,600,1,1
1_BP_EnemySpawner259,BP_CreatureSpawner_C,Char_Hog_C,-104610.921875,206254.25,1009.048828125,2000,2,2
1_BP_EnemySpawner260,BP_CreatureSpawner_C,Char_Hog_C,-116927.921875,214836.25,-37.91056823730469,1000,2,2
1_BP_EnemySpawner261,BP_CreatureSpawner_C,Char_Hog_C,-29782.921875,152161.25,-135.951171875,1000,2,2
1_BP_EnemySpawner262,BP_CreatureSpawner_C,Char_Spitter_Small_C,-43560.546875,156953.0625,2683.01123046875,8000,2,2
1_BP_EnemySpawner263,BP_CreatureSpawner_C,Char_Hog_C,-52657.7578125,164024.171875,3580.37451171875,6000,3,3
1_BP_EnemySpawner264,BP_CreatureSpawner_C,Char_Hog_C,-35565.6796875,173007.90625,1445.17626953125,2000,2,2
1_BP_EnemySpawner265,BP_CreatureSpawner_C,Char_CaveStinger_C,28548.140625,55952.109375,348.76556396484375,500,1,1
1_BP_EnemySpawner266,BP_CreatureSpawner_C,Char_Spitter_Small_C,-8841.759765625,226561.03125,-999.8728637695312,500,1,1
1_BP_EnemySpawner267,BP_CreatureSpawner_C,Char_CaveStinger_Child_C,-48783.47265625,296181.21875,-6278.83740234375,1500,2,2
1_BP_EnemySpawner268,BP_CreatureSpawner_C,Char_Hog_C,-18468.921875,261978.25,-119.951171875,200,1,1
1_BP_EnemySpawner269,BP_CreatureSpawner_C,Char_Hog_C,-23541.77734375,263872.5625,-2617.152099609375,2000,2,2
1_BP_EnemySpawner270,BP_CreatureSpawner_C,Char_Spitter_Small_C,-49377.81640625,266675.4375,-3134.361572265625,1000,2,2
1_BP_EnemySpawner271,BP_CreatureSpawner_C,Char_Spitter_Small_C,-45086.921875,139425.25,6577.048828125,1500,2,2
1_BP_EnemySpawner272,BP_CreatureSpawner_C,Char_SpaceRabbit_C,-30012.1171875,289999.25,-2446.1611328125,500,1,1
1_BP_EnemySpawner273,BP_CreatureSpawner_C,Char_Hog_C,-77998.609375,290018.125,-4681.51513671875,1700,2,2
1_BP_EnemySpawner274,BP_CreatureSpawner_C,Char_Spitter_Small_C,-68923.734375,301781.25,-5975.3232421875,1000,1,1
1_BP_EnemySpawner275,BP_CreatureSpawner_C,Char_AlphaHog_C,151463.25,146812.96875,7765.10107421875,500,1,1
1_BP_EnemySpawner276,BP_CreatureSpawner_C,Char_AlphaHog_C,-72479.2578125,284047.875,-3572.05419921875,500,1,1
1_BP_EnemySpawner277,BP_CreatureSpawner_C,Char_Spitter_C,83728.21875,99125.3984375,10112.4111328125,500,1,1
1_BP_EnemySpawner278,BP_CreatureSpawner_C,Char_EliteCaveStinger_C,40396.61328125,94706.375,-4725.61962890625,500,1,1
1_BP_EnemySpawner279,BP_CreatureSpawner_C,Char_Spitter_Small_C,33271.77734375,285814.71875,925.8184204101562,1000,1,1
1_BP_EnemySpawner280,BP_CreatureSpawner_C,Char_Hog_C,18213.078125,277704.25,-198.951171875,600,1,1
1_BP_EnemySpawner281,BP_CreatureSpawner_C,Char_AlphaHog_C,-49935.44140625,172252.875,3245.82470703125,500,1,1
1_BP_EnemySpawner282,BP_CreatureSpawner_C,Char_Spitter_Small_C,6715.49072265625,294820.46875,248.048828125,600,1,1
1_BP_EnemySpawner283,BP_CreatureSpawner_C,Char_Hog_C,13644.078125,282870.25,-377.951171875,600,1,1
1_BP_EnemySpawner284,BP_CreatureSpawner_C,Char_Spitter_C,-133882.9375,-11457.951171875,8783.7822265625,1000,1,1
1_BP_EnemySpawner285,BP_CreatureSpawner_C,Char_Spitter_Small_C,14007.078125,287525.25,-434.951171875,600,1,1
1_BP_EnemySpawner286,BP_CreatureSpawner_C,Char_Hog_C,-33758.09765625,303736.90625,-3842.69091796875,1000,2,2
1_BP_EnemySpawner287,BP_CreatureSpawner_C,Char_CaveStinger_C,-196769.765625,-8293.49609375,3005.2041015625,300,1,1
1_BP_EnemySpawner288,BP_CreatureSpawner_C,Char_Spitter_Small_C,-22193.80859375,305159.25,-3453.951171875,1000,1,1
1_BP_EnemySpawner289_9,BP_CreatureSpawner_C,Char_Spitter_Small_C,-51854.62890625,297863.78125,-6076.0361328125,500,1,1
1_BP_EnemySpawner290,BP_CreatureSpawner_C,Char_Spitter_C,-220486.1875,-1700.8321533203125,-915.806884765625,1000,1,1
1_BP_EnemySpawner291,BP_CreatureSpawner_C,Char_CaveStinger_Child_C,-52135.56640625,291003.71875,-5775.52978515625,600,2,2
1_BP_EnemySpawner292,BP_CreatureSpawner_C,Char_Hog_C,-62532.921875,284007.25,-4879.951171875,1500,2,2
1_BP_EnemySpawner293,BP_CreatureSpawner_C,Char_Spitter_C,21689.29296875,173905.265625,-11978.88671875,1000,1,1
1_BP_EnemySpawner294,BP_CreatureSpawner_C,Char_Spitter_Small_C,33546.87890625,177707.59375,-9726.529296875,6000,3,3
1_BP_EnemySpawner295_33,BP_CreatureSpawner_C,Char_Spitter_Small_C,40352.046875,165228.296875,-11382.6259765625,1000,1,1
1_BP_EnemySpawner296,BP_CreatureSpawner_C,Char_Spitter_Alternative_C,19733.216796875,152701.953125,-14175.0791015625,1000,1,1
1_BP_EnemySpawner297,BP_CreatureSpawner_C,Char_NonFlyingBird_C,33211.79296875,273729.9375,-195.85888671875,6000,2,2
1_BP_EnemySpawner298,BP_CreatureSpawner_C,Char_NonFlyingBird_C,22689.998046875,286381.875,-285.75311279296875,4000,2,2
1_BP_EnemySpawner299,BP_CreatureSpawner_C,Char_NonFlyingBird_C,3840.79296875,291737.9375,-183.85888671875,6000,3,3
1_BP_EnemySpawner300,BP_CreatureSpawner_C,Char_NonFlyingBird_C,-29490.20703125,291730.9375,-2280.85888671875,6000,3,3
1_BP_EnemySpawner301,BP_CreatureSpawner_C,Char_NonFlyingBird_C,-30659.09765625,304449.71875,-1281.85888671875,1000,1,1
1_BP_EnemySpawner302,BP_CreatureSpawner_C,Char_NonFlyingBird_C,-47012.20703125,291031.9375,-2436.704345703125,6000,2,2
1_BP_EnemySpawner303,BP_CreatureSpawner_C,Char_NonFlyingBird_C,-49895.20703125,270047.9375,-3122.85888671875,10000,5,5
1_BP_EnemySpawner304,BP_CreatureSpawner_C,Char_NonFlyingBird_C,-24186.20703125,266742.9375,-2580.85888671875,15000,5,5
1_BP_EnemySpawner305,BP_CreatureSpawner_C,Char_NonFlyingBird_C,-39428.20703125,164694.9375,1656.14111328125,15000,7,7
1_BP_EnemySpawner306,BP_CreatureSpawner_C,Char_NonFlyingBird_C,-63084.203125,183802.9375,1978.14111328125,7000,3,3
1_BP_EnemySpawner307,BP_CreatureSpawner_C,Char_NonFlyingBird_C,-86014.203125,205146.9375,937.14111328125,10000,4,4
1_BP_EnemySpawner308,BP_CreatureSpawner_C,Char_NonFlyingBird_C,-116557.203125,209280.9375,-421.85888671875,5000,2,2
1_BP_EnemySpawner309,BP_CreatureSpawner_C,Char_NonFlyingBird_C,-49018.38671875,220616.046875,-669.7943115234375,6000,2,2
1_BP_EnemySpawner310,BP_CreatureSpawner_C,Char_NonFlyingBird_C,-10443.61328125,248382.75,-1408.06982421875,8000,3,3
1_BP_EnemySpawner311,BP_CreatureSpawner_C,Char_NonFlyingBird_C,-95118.203125,252493.9375,-4366.85888671875,10000,2,2
1_BP_EnemySpawner312,BP_CreatureSpawner_C,Char_NonFlyingBird_C,-89892.203125,282456.9375,-4436.85888671875,1000,1,1
1_BP_EnemySpawner313,BP_CreatureSpawner_C,Char_NonFlyingBird_C,-73873.203125,294108.9375,-4199.85888671875,1000,2,2
1_BP_EnemySpawner314,BP_CreatureSpawner_C,Char_NonFlyingBird_C,-81162.5625,281815.6875,-3502.047119140625,1000,2,2
1_BP_EnemySpawner315,BP_CreatureSpawner_C,Char_NonFlyingBird_C,-67991.203125,238982.9375,-1655.85888671875,291.0172119140625,1,1
1_BP_EnemySpawner316,BP_CreatureSpawner_C,Char_NonFlyingBird_C,-5687.203125,175918.9375,-2302.85888671875,1000,1,1
1_BP_EnemySpawner317,BP_CreatureSpawner_C,Char_NonFlyingBird_C,10791.796875,190029.9375,-10362.859375,1000,1,1
1_BP_EnemySpawner318,BP_CreatureSpawner_C,Char_NonFlyingBird_C,18962.796875,185404.9375,-7994.859375,1000,1,1
1_BP_EnemySpawner319,BP_CreatureSpawner_C,Char_NonFlyingBird_C,29853.796875,169172.9375,-12005.859375,1000,1,1
1_BP_EnemySpawner320,BP_CreatureSpawner_C,Char_NonFlyingBird_C,36149.796875,154133.9375,-11984.859375,1000,1,1
1_BP_EnemySpawner321,BP_CreatureSpawner_C,Char_NonFlyingBird_C,6366.796875,151817.9375,-9661.5205078125,1000,1,1
1_BP_EnemySpawner322,BP_CreatureSpawner_C,Char_Spitter_C,37166.69921875,118404.15625,13488.2958984375,500,1,1
1_BP_EnemySpawner323,BP_CreatureSpawner_C,Char_Spitter_Alternative_C,-159877.25,-72401.34375,-863.9764404296875,500,1,1
1_BP_EnemySpawner324,BP_CreatureSpawner_C,Char_Spitter_C,-237199.265625,16825.328125,19673.376953125,500,1,1
1_BP_EnemySpawner325,BP_CreatureSpawner_C,Char_Spitter_Small_C,-260836.4375,-5118.7724609375,-1409.8824462890625,300,1,1
1_BP_EnemySpawner326,BP_CreatureSpawner_C,Char_Spitter_Small_C,-225354.21875,-28067.349609375,-184.50067138671875,500,1,1
1_BP_EnemySpawner327,BP_CreatureSpawner_C,Char_Spitter_Small_C,-240045.46875,20524.62109375,-578.105224609375,500,2,2
1_BP_EnemySpawner328,BP_CreatureSpawner_C,Char_Spitter_Small_C,-215331.171875,-46863.49609375,-262.55914306640625,1000,1,1
1_BP_EnemySpawner329,BP_CreatureSpawner_C,Char_Spitter_Small_C,-206491.171875,-54762.3984375,497.52679443359375,1000,1,1
1_BP_EnemySpawner330,BP_CreatureSpawner_C,Char_Hog_C,-229650.921875,-69204.75,509.048828125,1000,1,1
1_BP_EnemySpawner331_11,BP_CreatureSpawner_C,Char_Hog_C,-229979.734375,-89404.4296875,905.1367797851562,1000,2,2
1_BP_EnemySpawner332,BP_CreatureSpawner_C,Char_Spitter_Small_C,-229771.25,46263.0234375,12586.7890625,1000,2,2
1_BP_EnemySpawner333,BP_CreatureSpawner_C,Char_Spitter_Alternative_C,-219942.046875,25413.748046875,7398.1435546875,1000,1,1
1_BP_EnemySpawner334,BP_CreatureSpawner_C,Char_AlphaHog_C,-179078.90625,-70239.890625,781.3540649414062,500,1,1
1_BP_EnemySpawner335,BP_CreatureSpawner_C,Char_Spitter_Small_C,-158257.75,-54518.234375,852.6144409179688,500,1,1
